FACILITY_ID,FACILITY_NAME,CHEM_NAME,CAS_NUM,CHEM_ID,CARCINOGEN,CLEAN_AIR,LIST_3350,STREET_ADDRESS,CITY_NAME,COUNTY_NAME,STATE_ABBR,GENERIC_CHEM_NAME,CAS_CHEM_NAME,INDUSTRY_CODE
60106PRCSN720EG,PRECISION EXTRUSIONS INC,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,720 E GREEN ST,BENSENVILLE,DUPAGE,IL,NA,SODIUM HYDROXIDE (SOLUTION),331
60450QNTMC8805N,EQUISTAR CHEMICALS LP,PHENANTHRENE,     85-01-8,85018,N,Y,N,8805 NORTH TABLER RD,MORRIS,GRUNDY,IL,NA,PHENANTHRENE,325
61455NTNBW711NO,NTN-BOWER CORP,AMMONIA,   7664-41-7,7664417,N,N,N,711 N BOWER RD,MACOMB,MCDONOUGH,IL,NA,AMMONIA,332
60534PLRNC7847W,ELE CORP,ETHYLENE OXIDE,     75-21-8,75218,Y,Y,N,7847 W 47TH ST,MC COOK,COOK,IL,NA,ETHYLENE OXIDE,325
60525RYNLD1STAV,MCCOOK METALS LLC,COPPER COMPOUNDS,N100,N100,N,N,N,4900 1ST AVE,MC COOK,COOK,IL,NA,COPPER COMPOUNDS,331
61327LLNVCRR1XX,HENNEPIN POWER STATION,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,N150,N,Y,N,13498 E 800TH ST,HENNEPIN,PUTNAM,IL,NA,DIOXIN AND DIOXIN-LIKE COMPOUNDS,2211
61846CLNDSMAPLE,DYNACHEM INC,METHYL ETHYL KETONE,     78-93-3,78933,N,N,Y,MAPLE GROVE RD,GEORGETOWN,VERMILION,IL,NA,METHYL ETHYL KETONE,325
60507CTRPLRT31B,CATERPILLAR INC,ZINC COMPOUNDS,N982,N982,N,N,N,BOX 348 RT 31S,AURORA,KENDALL,IL,NA,ZINC COMPOUNDS,333
62539BRDNCCANTR,FORMOSA PLASTICS CORP ILLINOIS,TRICHLOROETHYLENE,     79-01-6,79016,Y,Y,Y,19800 RT 36,ILLIOPOLIS,SANGAMON,IL,NA,TRICHLOROETHYLENE,325
61605CTRPL2411W,CATERPILLAR INC SEAL RING,COPPER,   7440-50-8,7440508,N,N,N,2411 W CLARKE ST,MAPLETON,PEORIA,IL,NA,COPPER,331
60608NTRPR2841S,ENGINEERED POLYMER SOLUTIONS INC. D/B/A VALSPAR COATINGS,MANGANESE COMPOUNDS,N450,N450,N,Y,N,2841 S ASHLAND AVE,CHICAGO,COOK,IL,NA,MANGANESE COMPOUNDS,325
60436PLLCL1550M,APOLLO COLORS INC,COPPER COMPOUNDS,N100,N100,N,N,N,1550 MOUND RD,ROCKDALE,WILL,IL,NA,COPPER COMPOUNDS,325
60072MRTNT5005B,ROHM & HAAS CHEMICALS LLC,AMMONIA,   7664-41-7,7664417,N,N,N,5005 BARNARD MILL RD,RINGWOOD,MCHENRY,IL,NA,AMMONIA,325
61204SRVSF11362,HONEYWELL SAFETY PRODUCTS,DI(2-ETHYLHEXYL) PHTHALATE,    117-81-7,117817,Y,Y,N,101 13TH AVE,ROCK ISLAND,ROCK ISLAND,IL,NA,DI(2-ETHYLHEXYL) PHTHALATE,316
61520CLCDC17751,DUCK CREEK POWER STATION,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",   7647-01-0,7647010,N,Y,N,17751 N CILCO RD,CANTON,FULTON,IL,NA,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",2211
60650MDNDS4620W,AMD INDUSTRIES,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,4620 W 19TH ST,CHICAGO,COOK,IL,NA,SODIUM HYDROXIDE (SOLUTION),332
60434MCCHM12MIL,FLINT HILLS RESOURCES JOLIET LLC,MANGANESE COMPOUNDS,N450,N450,N,Y,N,23425 AMOCO RD,CHANNAHON,WILL,IL,NA,MANGANESE COMPOUNDS,325
60411CTDFL500ST,CFC INTERNATIONAL,2-NITROPROPANE,     79-46-9,79469,Y,Y,N,500 STATE ST,CHICAGO HEIGHTS,COOK,IL,NA,2-NITROPROPANE,325
61242MXXXX22614,3M CO - CORDOVA,ACRYLONITRILE,    107-13-1,107131,Y,Y,N,22614 RT 84 N,CORDOVA,ROCK ISLAND,IL,NA,ACRYLONITRILE,325
60101DPGMC1515W,DUPAGE MACHINE PRODUCTS INC,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,1515 W WRIGHTWOOD CT,ADDISON,DUPAGE,IL,NA,DICHLOROMETHANE,332
6252WVCNPR8EAST,VCNA PRAIRIE LLC - YARD 1025,LEAD,   7439-92-1,7439921,Y,Y,Y,800 EAST MCKINLEY AVENUE,DECATUR,MACON,IL,NA,LEAD,327
60013GNRLP201JA,TRUE VALUE MANUFACTURING,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,201 JANDUS ROAD,CARY,MCHENRY,IL,NA,CERTAIN GLYCOL ETHERS,325
60609MRCNM3546S,AMERICAN METAL CHEMICAL CORP,HEXACHLOROETHANE,     67-72-1,67721,N,Y,N,3546 S MORGAN ST,CHICAGO,COOK,IL,NA,HEXACHLOROETHANE,325
60466THNTR2600B,TAKASAGO INTERNATIONAL CORP,SODIUM HYDROXIDE (SOLUTION),   1310-73-2,1310732,N,N,N,2600 BOND ST,UNIVERSITY PARK,WILL,IL,NA,SODIUM HYDROXIDE (SOLUTION),325
60410MBLCHI55AR,INEOS STYROLUTION AMERICA LLC,STYRENE,    100-42-5,100425,Y,Y,N,25846 SW FRONTAGE RD,CHANNAHON,WILL,IL,NA,STYRENE,325
60064BBTTLINTER,ABBOTT LABORATORIES - ABBOTT P ARK FACILITY,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,100 ABBOTT PARK RD,ABBOTT PARK,LAKE,IL,NA,PHOSPHORIC ACID,325
62526DMCRN4666F,ADM DECATUR COMPLEX,FORMALDEHYDE,     50-00-0,50000,Y,Y,N,4666 FARIES PKWY E,DECATUR,MACON,IL,NA,FORMALDEHYDE,325
62656LHNFN316NL,RECKITT & COLMAN INC,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,316 N LIMIT ST,LINCOLN,LOGAN,IL,NA,CERTAIN GLYCOL ETHERS,325
60160NTNLC110NO,NATIONAL CASTINGS INC,COPPER,   7440-50-8,7440508,N,N,N,110 N 25TH AVE,MELROSE PARK,COOK,IL,NA,COPPER,331
60120MXPLT970EC,CONNECTOR SERVICE CORP,COPPER,   7440-50-8,7440508,N,N,N,970 E CHICAGO ST,ELGIN,COOK,IL,NA,COPPER,332
60914THWWH150MO,W W HENRY,N-HEXANE,    110-54-3,110543,N,Y,N,150 MOONEY DR,BOURBONNAIS,KANKAKEE,IL,NA,N-HEXANE,325
60410DWCHMI55AR,DOW CHEMICAL JOLIET SITE,DIETHANOLAMINE,    111-42-2,111422,N,Y,N,26332 S FRONTAGE RD W,CHANNAHON,WILL,IL,NA,DIETHANOLAMINE,325
61101BRRNN129MO,BARRON INDUSTRIES INC.,COPPER,   7440-50-8,7440508,N,N,N,129 MORGAN ST,ROCKFORD,WINNEBAGO,IL,NA,COPPER,332
60402MCLC04811S,BP PRODUCTS NA INC CHICAGO,BENZO(G H I)PERYLENE,    191-24-2,191242,Y,Y,N,4811 S HARLEM AVE,BERWYN,COOK,IL,NA,BENZO(G H I)PERYLENE,4247
61354MRCNNWESTM,AMERICAN NICKELOID CO,CYANIDE COMPOUNDS,N106,N106,N,Y,Y,2900 MAIN ST,PERU,LA SALLE,IL,NA,CYANIDE COMPOUNDS,332
60008LNHNT900CA,FUJIFILM HUNT CHEMICALS USA INC,NITRATE COMPOUNDS,N511,N511,N,N,N,900 CARNEGIE ST,ROLLING MEADOWS,COOK,IL,NA,NITRATE COMPOUNDS,325
61537HNRYFRICHA,UNITED SUPPLIERS INC,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,1557 COUNTY RD 1400 N,HENRY,MARSHALL,IL,NA,PHOSPHORIC ACID,325
60658MDLND5300W,MIDLAND CHICAGO CO,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,5300 W 127TH ST,ALSIP,COOK,IL,NA,CERTAIN GLYCOL ETHERS,325
60525PNCXX8400J,UOP LLC MCCOOK PLANT,NAPHTHALENE,     91-20-3,91203,N,Y,N,8400 JOLIET RD,MC COOK,COOK,IL,NA,NAPHTHALENE,325
60638THCPH7300S,C P HALL CO,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,7300 S CENTRAL,BEDFORD PARK,COOK,IL,NA,CERTAIN GLYCOL ETHERS,325
61656NRRHN6718W,AZZ GALVANIZING SERVICES-PEORIA,COPPER,   7440-50-8,7440508,N,N,N,6718 W PLANK RD,PEORIA,PEORIA,IL,NA,COPPER,332
62953LCTRC2100P,ELECTRIC ENERGY INC,BARIUM COMPOUNDS,N040,N040,N,N,N,2100 PORTLAND RD,JOPPA,MASSAC,IL,NA,BARIUM COMPOUNDS,2211
60090MRBLC2211S,MARBLECAST PRODUCTS INC.,STYRENE,    100-42-5,100425,Y,Y,N,2211 S FOSTER AVE,WHEELING,COOK,IL,NA,STYRENE,325
60101STYDC450SL,1ST AYD CORP,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,1325 GATEWAY DRIVE,ELGIN,KANE,IL,NA,CERTAIN GLYCOL ETHERS,325
60648MPRLD6300W,PULLMAN CO IMPERIAL DIV,COPPER,   7440-50-8,7440508,N,N,N,6300 WEST HOWARD ST,NILES,COOK,IL,NA,COPPER,332
60638WTCCR6200W,WITCO CORP,PROPYLENE OXIDE,     75-56-9,75569,Y,Y,N,6200 W 51ST ST,CHICAGO,COOK,IL,NA,PROPYLENE OXIDE,325
60101CRTXC410FA,CARTEX CORP,DIISOCYANATES,N120,N120,N,Y,N,410 FACTORY RD,ADDISON,DUPAGE,IL,NA,DIISOCYANATES,326
60455SGNDC7701W,SIGNODE INDUSTRIAL GROUP LLC,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,7701 W 71ST ST,BRIDGEVIEW,COOK,IL,NA,1 1 1-TRICHLOROETHANE,332
62301TTNWH2701S,TITAN WHEEL CORP OF ILLINOIS,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,2701 SPRUCE,QUINCY,ADAMS,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),336
60047CMPRD800EL,CM PRODUCTS INC,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,800 ELA RD,LAKE ZURICH,LAKE,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
60614GTMNN1511W,GUTMANN LEATHER CO,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,1511 W WEBSTER AVE,CHICAGO,COOK,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),316
60466LCLBS2545P,ELCO LABORATORIES INC,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,2545 PALMER AVE,UNIVERSITY PARK,WILL,IL,NA,PHOSPHORIC ACID,325
62024BLLMF112NS,BEALL MANUFACTURING INC,XYLENE (MIXED ISOMERS),   1330-20-7,1330207,N,Y,Y,112 N SHAMROCK,EAST ALTON,MADISON,IL,NA,XYLENE (MIXED ISOMERS),333
60441MDWST8GREE,MIDWEST SPRING MFG CO,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,8 GREENWOOD AVE,ROMEOVILLE,WILL,IL,NA,CHROMIUM,332
61204SRVSF11362,HONEYWELL SAFETY PRODUCTS,CHLOROPRENE,    126-99-8,126998,N,Y,N,101 13TH AVE,ROCK ISLAND,ROCK ISLAND,IL,NA,CHLOROPRENE,316
60501MCMPN6850S,3M CO BEDFORD PARK,ZINC (FUME OR DUST),   7440-66-6,7440666,N,N,N,6850 S HARLEM AVE,BEDFORD PARK,COOK,IL,NA,ZINC (FUME OR DUST),322
62221PRLSS119SO,PEERLESS-PREMIER APPLIANCE CO,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,119 S 14TH ST,BELLEVILLE,ST CLAIR,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",335
60612LKWDN501NO,LAKEWOOD ENGINEERING & MFG. CO,N-BUTYL ALCOHOL,     71-36-3,71363,N,N,N,501 N SACRAMENTO BLVD,CHICAGO,COOK,IL,NA,N-BUTYL ALCOHOL,335
61944RKYPL2009S,ARKAY PLASTICS ILLINOIS INC,DIISOCYANATES,N120,N120,N,Y,N,2009 S MAIN ST,PARIS,EDGAR,IL,NA,DIISOCYANATES,326
61491BRZLLEWILL,TRANSTECHNOLOGY ELECTRONICS,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,E WILLIAMS ST,WYOMING,STARK,IL,NA,1 1 1-TRICHLOROETHANE,334
60466THNTR2600B,TAKASAGO INTERNATIONAL CORP,TOLUENE,    108-88-3,108883,N,Y,N,2600 BOND ST,UNIVERSITY PARK,WILL,IL,NA,TOLUENE,325
62863SNPNT1200W,SNAP-ON INC,MANGANESE,   7439-96-5,7439965,N,Y,N,721 OAK ST,MOUNT CARMEL,WABASH,IL,NA,MANGANESE,332
60419SFTYK633E1,SAFETY-KLEEN SYSTEMS,POLYCHLORINATED BIPHENYLS,   1336-36-3,1336363,Y,Y,N,633 E 138TH ST,DOLTON,COOK,IL,NA,POLYCHLORINATED BIPHENYLS,562
62249BLNSY509WE,COOPER B-LINE HIGHLAND,NICKEL,   7440-02-0,7440020,Y,Y,Y,509 W MONROE ST,HIGHLAND,MADISON,IL,NA,NICKEL,332
62626PRRFR1100N,PRAIRIE FARMS DAIRY INC,NITRIC ACID,   7697-37-2,7697372,N,N,N,1100 N BROADWAY,CARLINVILLE,MACOUPIN,IL,NA,NITRIC ACID,311
60560WYNCR106EA,WAYNE CIRCUITS INC,LEAD,   7439-92-1,7439921,Y,Y,Y,106 E BEAVER ST,YORKVILLE,KENDALL,IL,NA,LEAD,334
61440FRMNN1480E,FREEMAN UNITED COAL MINING COMPANY'S INDUSTRY MINE,ARSENIC COMPOUNDS,N020,N020,N,Y,N,1480 E 1200TH ST,INDUSTRY,MCDONOUGH,IL,NA,ARSENIC COMPOUNDS,2121
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,METHYL TERT-BUTYL ETHER,   1634-04-4,1634044,N,Y,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,METHYL TERT-BUTYL ETHER,562
61602RCHRDFOOTO,ADM,VINYL ACETATE,    108-05-4,108054,Y,Y,N,1 EDMUND ST,PEORIA,PEORIA,IL,NA,VINYL ACETATE,311
61111PRGRS922LA,PROGRESSIVE STEEL TREATING INC,AMMONIA,   7664-41-7,7664417,N,N,N,922 LAWN DR,LOVES PARK,WINNEBAGO,IL,NA,AMMONIA,332
60120SHKPR1201S,ITW SHAKEPROOF,CHLORINE,   7782-50-5,7782505,N,Y,N,1201 ST CHARLES RD,ELGIN,KANE,IL,NA,CHLORINE,332
60638WTCCR6200W,WITCO CORP,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,6200 W 51ST ST,CHICAGO,COOK,IL,NA,CERTAIN GLYCOL ETHERS,325
62521WGNRC1275E,INTERMET DECATUR FOUNDRY,PHENOL,    108-95-2,108952,N,Y,N,1275 E SANGAMON ST,DECATUR,MACON,IL,NA,PHENOL,331
62948DGRPHOGDEN,DIAGRAPH MSP AN ITW CO,CERTAIN GLYCOL ETHERS,N230,N230,N,Y,N,8233 OGDEN RD,HERRIN,WILLIAMSON,IL,NA,CERTAIN GLYCOL ETHERS,339
60131BLMNT3410N,BELMONT PLATING WORKS,NICKEL COMPOUNDS,N495,N495,N,Y,Y,3410 N RIVER RD,FRANKLIN PARK,COOK,IL,NA,NICKEL COMPOUNDS,332
60073BSCLC1741C,MIDWEST PRINTED CIRCUIT SERVICES INC,LEAD,   7439-92-1,7439921,Y,Y,Y,1741 CIRCUIT DR,ROUND LAKE BEACH,LAKE,IL,NA,LEAD,334
60455SGNDC7701W,SIGNODE INDUSTRIAL GROUP LLC,LEAD COMPOUNDS,N420,N420,N,Y,Y,7701 W 71ST ST,BRIDGEVIEW,COOK,IL,NA,LEAD COMPOUNDS,332
61061WDSDVR2XXX,WEC CO,ANTIMONY,   7440-36-0,7440360,N,Y,N,2606 RT 2 S,OREGON,OGLE,IL,NA,ANTIMONY,333
60450LMXML5555E,SAPA EXTRUSIONS INC,MANGANESE,   7439-96-5,7439965,N,Y,N,8920 N TABLER RD,MORRIS,GRUNDY,IL,NA,MANGANESE,331
60053TTBLL8200N,XYLEM INC RESIDENTIAL & COMMERCIAL WATER,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,8200 N A US TIN AVE,MORTON GROVE,COOK,IL,NA,CHROMIUM,333
60436CHRMC4166M,ELLWOOD CHROME CRANKSHAFT,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,4166 MOUND RD,JOLIET,WILL,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),332
60123LGLYN1565F,ELGILOY SPECIALTY METALS,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,1565 FLEETWOOD DR,ELGIN,KANE,IL,NA,CHROMIUM,331
60632MDWYW4630W,O&K AMERICAN CORP,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",   7647-01-0,7647010,N,Y,N,4630 W 54TH ST,CHICAGO,COOK,IL,NA,"HYDROCHLORIC ACID (1995 AND AFTER ""ACID AEROSOLS"" ONLY)",331
61008BLVDR3000W,FCA US BELVIDERE ASSEMBLY PLANT,ACETONE,     67-64-1,67641,N,N,N,3000 W CHRYSLER DR,BELVIDERE,BOONE,IL,NA,ACETONE,336
60618TTMCD3500N,ITT MCDONNELL & MILLER,COPPER COMPOUNDS,N100,N100,N,N,N,3500 N SPAULDING,CHICAGO,COOK,IL,NA,COPPER COMPOUNDS,333
61105BRBRC1300R,INVENSYS COLMAN METAL FINISHING DIV,AMMONIA,   7664-41-7,7664417,N,N,N,1300 ROCK ST,ROCKFORD,WINNEBAGO,IL,NA,AMMONIA,332
60445DBRCH14461,DOBER CHEMICAL CORP,METHYL ISOBUTYL KETONE,    108-10-1,108101,N,Y,Y,14461 S WAVERLY AVE,MIDLOTHIAN,COOK,IL,NA,METHYL ISOBUTYL KETONE,325
61256MCKYS4075T,MCKAY'S PLATING CO,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",   7664-93-9,7664939,N,N,N,407 5TH ST,HAMPTON,ROCK ISLAND,IL,NA,"SULFURIC ACID (1994 AND AFTER ""ACID AEROSOLS"" ONLY)",332
60131TXTLC10421,ECOLAB INC,PHOSPHORIC ACID,   7664-38-2,7664382,N,N,N,10421 FRANKLIN AVE,FRANKLIN PARK,COOK,IL,NA,PHOSPHORIC ACID,325
60110CRGLLLAKEM,CARGILL INC,FORMALDEHYDE,     50-00-0,50000,Y,Y,N,LAKE MARIAN RD & COTTAGE AVE,CARPENTERSVILLE,KANE,IL,NA,FORMALDEHYDE,325
60085CRLNC135LE,CORAL CHEMICAL CO,ZINC COMPOUNDS,N982,N982,N,N,N,135 LEBARON ST,WAUKEGAN,LAKE,IL,NA,ZINC COMPOUNDS,325
61761DMNDS100ND,MITSUBISHI MOTORS NA INC,CYCLOHEXANE,    110-82-7,110827,N,N,N,100 N MITSUBISHI MOTORWAY,NORMAL,MCLEAN,IL,NA,CYCLOHEXANE,336
60131NLSNS9400W,NELSEN STEEL & WIRE LP,LEAD,   7439-92-1,7439921,Y,Y,Y,9400 W BELMONT AVE,FRANKLIN PARK,COOK,IL,NA,LEAD,331
60073TRDCR703NS,TRIAD CIRCUITS,COPPER COMPOUNDS,N100,N100,N,N,N,703 N SUNSET DR,ROUND LAKE,LAKE,IL,NA,COPPER COMPOUNDS,334
60450QNTMC8805N,EQUISTAR CHEMICALS LP,BENZENE,     71-43-2,71432,Y,Y,Y,8805 NORTH TABLER RD,MORRIS,GRUNDY,IL,NA,BENZENE,325
61008MDWSTPOBOX,US CHROME CORP OF IL,LEAD COMPOUNDS,N420,N420,N,Y,Y,305 HERBERT RD,HERBERT,BOONE,IL,NA,LEAD COMPOUNDS,332
61761DMNDS100ND,MITSUBISHI MOTORS NA INC,BENZENE,     71-43-2,71432,Y,Y,Y,100 N MITSUBISHI MOTORWAY,NORMAL,MCLEAN,IL,NA,BENZENE,336
62526DMCRN4666F,ADM DECATUR COMPLEX,NICKEL,   7440-02-0,7440020,Y,Y,Y,4666 FARIES PKWY E,DECATUR,MACON,IL,NA,NICKEL,311
61105BHRNN1100S,BEHR ALUMINUM INC.,ALUMINUM (FUME OR DUST),   7429-90-5,7429905,N,N,N,1100 SEMINARY ST,ROCKFORD,WINNEBAGO,IL,NA,ALUMINUM (FUME OR DUST),331
60135GRNLT702WM,GREENLEE TEXTRON,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,702 W MAIN ST,GENOA,DEKALB,IL,NA,1 1 1-TRICHLOROETHANE,332
60639PLSTC2623N,PLASTIC CAPACITORS INC,1 1 1-TRICHLOROETHANE,     71-55-6,71556,N,Y,Y,2623 N PULASKI RD,CHICAGO,COOK,IL,NA,1 1 1-TRICHLOROETHANE,334
62864GNRLTHWY14,CONTINENTAL TIRE THE AMERICAS LLC,ETHYLBENZENE,    100-41-4,100414,N,Y,N,11525 N IL HWY 142,MOUNT VERNON,JEFFERSON,IL,NA,ETHYLBENZENE,326
61081LWRNC2FIRS,LAWRENCE HARDWARE,ZINC COMPOUNDS,N982,N982,N,N,N,2 FIRST AVE,STERLING,WHITESIDE,IL,NA,ZINC COMPOUNDS,332
61554NCRNC13082,EDISON INTERNATIONAL POWERTON GENERATING STATION,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,13082 E MANITO RD,PEKIN,TAZEWELL,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),2211
60650KPPRS3900S,KOPPERS INC,POLYCYCLIC AROMATIC COMPOUNDS,N590,N590,Y,Y,N,3900 S LARAMIE AVE,CICERO,COOK,IL,NA,POLYCYCLIC AROMATIC COMPOUNDS,325
60160BNJMNNORTH,BENJAMIN MOORE & CO MELROSE PARK,METHYL METHACRYLATE,     80-62-6,80626,N,Y,N,N & 25TH AVE,MELROSE PARK,COOK,IL,NA,METHYL METHACRYLATE,325
60443CHRDW21901,VALSPAR CONSUMER - MATTESON,ALUMINUM (FUME OR DUST),   7429-90-5,7429905,N,N,N,21901 CENTRAL AVE,MATTESON,COOK,IL,NA,ALUMINUM (FUME OR DUST),325
62089SRCNCADJAC,MIDWEST ZINC CORP HILLSBORO FACILITY,LEAD COMPOUNDS,N420,N420,N,Y,Y,1101 BROADWAY ST,TAYLOR SPRINGS,MONTGOMERY,IL,NA,LEAD COMPOUNDS,331
62454MRTHNMARAT,MARATHON PETROLEUM CO LP ILLINOIS REFINING DIV,MOLYBDENUM TRIOXIDE,   1313-27-5,1313275,N,N,N,100 MARATHON AVE,ROBINSON,CRAWFORD,IL,NA,MOLYBDENUM TRIOXIDE,324
61104DSCPR2215K,DASCO PRO INC,MANGANESE,   7439-96-5,7439965,N,Y,N,2215 KISHWAUKEE ST,ROCKFORD,WINNEBAGO,IL,NA,MANGANESE,332
60411CMBST333ST,VESUVIUS USA-CHICAGO HEIGHTS PLANT,BENZO(G H I)PERYLENE,    191-24-2,191242,Y,Y,N,333 STATE ST,CHICAGO HEIGHTS,COOK,IL,NA,BENZO(G H I)PERYLENE,327
60501SHLLC8600W,HEXION INC,METHANOL,     67-56-1,67561,N,Y,N,8600 WEST 71ST STREET,BEDFORD PARK,COOK,IL,NA,METHANOL,325
60007SPCLT25002,BECKER SPECIALTY CORP,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,2500 DELTA LN,ELK GROVE VILLAGE,DUPAGE,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),325
60901THVLS901NO,ENGINEERED POLYMER SOLUTIONS INC D/B/A VALSPAR COATINGS,MANGANESE COMPOUNDS,N450,N450,N,Y,N,901 N GREENWOOD AVE,KANKAKEE,KANKAKEE,IL,NA,MANGANESE COMPOUNDS,325
61008TNNRN2223H,TANNER INDUSTRIES INC,AMMONIA,   7664-41-7,7664417,N,N,N,2223 HAWKEY DR,BELVIDERE,BOONE,IL,NA,AMMONIA,4246
6093WNRTHN22NRT,ONE EARTH ENERGY LLC,N-HEXANE,    110-54-3,110543,N,Y,N,202 N JORDAN DR,GIBSON CITY,FORD,IL,NA,N-HEXANE,325
62288MRCND1003W,DORMA USA INC,COPPER,   7440-50-8,7440508,N,N,N,1003 W BROADWAY,STEELEVILLE,RANDOLPH,IL,NA,COPPER,332
62040GRNTC20THS,US STEEL GRANITE CITY WORKS,COPPER COMPOUNDS,N100,N100,N,N,N,1951 STATE ST,GRANITE CITY,MADISON,IL,NA,COPPER COMPOUNDS,331
62201TRDWS7MOBI,VEOLIA ES TECHNICAL SOLUTIONS LLC,MANGANESE COMPOUNDS,N450,N450,N,Y,N,7 MOBILE AVE,SAUGET,ST CLAIR,IL,NA,MANGANESE COMPOUNDS,562
61021DXNMR1914W,ST MARYS CEMENT INC - DIXON PLANT,DIOXIN AND DIOXIN-LIKE COMPOUNDS,N150,N150,N,Y,N,1914 WHITE OAK LN,DIXON,LEE,IL,NA,DIOXIN AND DIOXIN-LIKE COMPOUNDS,327
60118THHGR7MAID,HAEGER POTTERIES,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),N090,N090,N,Y,Y,7 MAIDEN LN,DUNDEE,KANE,IL,NA,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION),327
60411BCRLC11THW,MERIDIAN RAIL TRACKS PRODUCTS CORP,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,11TH & WASHINGTON STS,CHICAGO HEIGHTS,COOK,IL,NA,CHROMIUM,332
60060KTTBX675TO,KIRKWOOD INDUSTRIES INC K&B MUNDELEIN SUBSIDIARY,DICHLOROMETHANE,     75-09-2,75092,Y,Y,Y,675 TOWER RD,MUNDELEIN,LAKE,IL,NA,DICHLOROMETHANE,332
60120DSTNC1122S,DSM DESOTECH INC,DIISOCYANATES,N120,N120,N,Y,N,1122 ST CHARLES ST,ELGIN,KANE,IL,NA,DIISOCYANATES,325
61605CTRPL2411W,CATERPILLAR INC SEAL RING,CHROMIUM,   7440-47-3,7440473,Y,Y,Y,2411 W CLARKE ST,MAPLETON,PEORIA,IL,NA,CHROMIUM,331
60134BRTCH500FL,BAR TECHNOLOGIES LLC,NICKEL,   7440-02-0,7440020,Y,Y,Y,500 FLUID POWER DR,GENEVA,KANE,IL,NA,NICKEL,332
60047WRGRC300GE,BETZDEARBORN INC,ETHYLENE GLYCOL,    107-21-1,107211,N,Y,N,300 GENESEE ST,LAKE ZURICH,LAKE,IL,NA,ETHYLENE GLYCOL,325
